21:17:56.465 > ets Jun  8 2016 00:22:57
21:17:57.247 > [  1877][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.252 > [  1883][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.257 > [  1888][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.264 > [  1894][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.269 > [  1899][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.275 > [  1905][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.280 > [  1911][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.285 > [  1916][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.291 > [  1922][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.296 > [  1928][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.302 > [  1933][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.308 > [  1939][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.313 > [  1945][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.319 > [  1951][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.325 > [  1956][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.330 > [  1962][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.336 > [  1967][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.341 > [  1973][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.346 > [  1978][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.352 > [  1984][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.358 > [  1990][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.364 > [  1996][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.369 > [  2001][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.374 > [  2007][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.380 > [  2012][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.386 > [  2019][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.391 > [  2024][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.396 > [  2030][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.402 > [  2035][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.408 > [  2041][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.413 > [  2046][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.419 > [  2052][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.425 > [  2058][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.430 > [  2064][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.435 > [  2069][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.441 > [  2075][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.447 > [  2080][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.458 > [  2087][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.458 > [  2092][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.469 > [  2098][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.469 > [  2103][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.480 > [  2109][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.485 > [  2114][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.491 > [  2120][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.496 > [  2126][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.502 > [  2132][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.508 > [  2137][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.513 > [  2143][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.518 > [  2148][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.525 > [  2155][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.530 > [  2160][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.536 > [  2166][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.541 > [  2171][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.547 > [  2177][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.552 > [  2182][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.558 > [  2188][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.563 > [  2194][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.569 > [  2200][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.574 > [  2205][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.580 > [  2211][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.585 > [  2216][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.591 > [  2223][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.596 > [  2228][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.601 > [  2234][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.607 > [  2239][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.613 > [  2245][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.618 > [  2250][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.626 > [  2256][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.631 > [  2262][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.635 > [  2268][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.641 > [  2273][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.647 > [  2279][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.652 > [  2284][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.657 > [  2291][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.663 > [  2296][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.669 > [  2302][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.674 > [  2307][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.680 > [  2313][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.686 > [  2318][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.691 > [  2324][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.696 > [  2330][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.702 > [  2336][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.708 > [  2341][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.713 > [  2347][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.719 > [  2352][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.725 > [  2359][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.730 > [  2364][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.735 > [  2370][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.741 > [  2375][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.752 > [  2381][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.752 > [  2386][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.763 > [  2392][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.763 > [  2398][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.775 > [  2404][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.780 > [  2409][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.786 > [  2415][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.791 > [  2420][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.797 > [  2426][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.802 > [  2432][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.808 > [  2438][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.813 > [  2443][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.819 > [  2449][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.824 > [  2454][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.830 > [  2460][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.835 > [  2466][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.841 > [  2472][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.847 > [  2477][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.852 > [  2483][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.858 > [  2488][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.864 > [  2494][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.869 > [  2500][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.875 > [  2506][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.880 > [  2511][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.885 > [  2517][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.892 > [  2522][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.896 > [  2528][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.902 > [  2534][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.907 > [  2540][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.913 > [  2545][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.919 > [  2551][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.924 > [  2556][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.930 > [  2562][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.935 > [  2568][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.941 > [  2574][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.946 > [  2579][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.952 > [  2585][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.957 > [  2590][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.963 > [  2596][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.969 > [  2602][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.975 > [  2608][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:57.980 > [  2613][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:57.985 > [  2619][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:57.992 > [  2624][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:57.997 > [  2630][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.002 > [  2635][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.008 > [  2641][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.014 > [  2647][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.019 > [  2653][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.024 > [  2658][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.030 > [  2664][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.035 > [  2670][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.047 > [  2676][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.047 > [  2681][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.058 > [  2687][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.063 > [  2692][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.069 > [  2698][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.075 > [  2703][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.080 > [  2709][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.085 > [  2715][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.092 > [  2721][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.097 > [  2726][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.102 > [  2732][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.108 > [  2737][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.113 > [  2744][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.119 > [  2749][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.124 > [  2755][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.130 > [  2760][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.135 > [  2766][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.141 > [  2771][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.146 > [  2777][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.152 > [  2783][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.158 > [  2789][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.163 > [  2794][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.171 > [  2800][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.175 > [  2805][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.180 > [  2812][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.185 > [  2817][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.191 > [  2823][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.197 > [  2828][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.202 > [  2834][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.207 > [  2839][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.213 > [  2845][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.218 > [  2851][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.224 > [  2857][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.229 > [  2862][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.235 > [  2868][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.241 > [  2873][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.246 > [  2880][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.252 > [  2885][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.258 > [  2891][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.263 > [  2896][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.268 > [  2902][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.274 > [  2907][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.279 > [  2913][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.285 > [  2919][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.291 > [  2925][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.296 > [  2930][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.302 > [  2936][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.307 > [  2941][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.314 > [  2948][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.319 > [  2953][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.324 > [  2959][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.330 > [  2964][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.341 > [  2970][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.341 > [  2975][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.352 > [  2981][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.357 > [  2987][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.364 > [  2993][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.369 > [  2998][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.375 > [  3004][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.380 > [  3009][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.385 > [  3016][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.391 > [  3021][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.397 > [  3027][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.402 > [  3032][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.407 > [  3038][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.414 > [  3043][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.419 > [  3049][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.425 > [  3055][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.430 > [  3061][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.435 > [  3066][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.441 > [  3072][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.446 > [  3077][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.452 > [  3083][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.458 > [  3089][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.463 > [  3095][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.468 > [  3100][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.475 > [  3106][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.480 > [  3111][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.485 > [  3117][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.491 > [  3123][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:17:58.497 > [  3129][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:17:58.502 > [  3134][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:17:58.508 > [  3140][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:17:58.513 > [  3145][E][Wire.cpp:422] beginTransmission(): could not acquire lock
